dog_id,dog_name,birthday,test_date,age,sex,breed,session,trial,condition,experimenter_left_role,experimenter_right_role,baited_cup,second_baited_cup,experimenter_left_pointing,experimenter_right_pointing,experimenter_left_id,experimenter_right_id,hider_id,choice_number,choice_binary,choice_LR,no_choice,irrelevant_choice,counterbalancing_type,notes
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,3,present,G,K,3,1,1,3,PTN,FL,SV,3,1,R,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,4,absent,K,G,1,NA,1,2,PTN,FL,SV,2,0,R,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,5,looking_away,G,K,4,NA,3,4,PTN,FL,SV,4,1,R,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,6,absent,G,K,2,NA,3,2,PTN,FL,SV,2,1,R,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,7,back_turned,K,G,1,NA,1,2,PTN,FL,SV,2,0,R,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,8,present,G,K,4,2,2,4,PTN,FL,SV,4,1,R,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,9,back_turned,G,K,3,NA,1,3,PTN,FL,SV,3,1,R,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,10,looking_away,K,G,1,NA,1,4,PTN,FL,SV,4,0,R,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,11,present,K,G,2,3,2,3,PTN,FL,SV,3,0,R,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,12,absent,G,K,4,NA,1,4,PTN,FL,SV,4,1,R,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,13,present,K,G,2,4,2,4,PTN,FL,SV,4,0,R,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,14,back_turned,K,G,3,NA,3,2,PTN,FL,SV,3,1,L,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,15,back_turned,G,K,3,NA,1,3,PTN,FL,SV,3,1,R,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,16,present,G,K,4,1,1,4,PTN,FL,SV,4,1,R,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,17,back_turned,K,G,2,NA,2,4,PTN,FL,SV,4,0,R,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,18,looking_away,G,K,3,NA,1,3,PTN,FL,SV,3,1,R,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,19,looking_away,K,G,1,NA,1,3,PTN,FL,SV,3,0,R,0,1,16,Trial redone because choice unclear (zigzag)
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,20,absent,K,G,2,NA,2,4,PTN,FL,SV,4,0,R,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,21,looking_away,G,K,4,NA,3,4,PTN,FL,SV,4,1,R,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,22,absent,G,K,2,NA,3,2,PTN,FL,SV,3,0,L,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,23,absent,K,G,1,NA,1,2,PTN,FL,SV,2,0,R,0,0,16,
78,Cuba,24/11/2017,28/03/2025,88,m,staffordshire_bull_terrier,1,24,looking_away,K,G,1,NA,1,4,PTN,FL,SV,4,0,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,1,back_turned,G,K,4,NA,2,4,SV,PTN,FL,4,1,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,2,present,K,G,3,4,3,4,SV,PTN,FL,4,0,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,3,present,G,K,3,1,1,3,SV,PTN,FL,3,1,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,4,absent,K,G,1,NA,1,2,SV,PTN,FL,2,0,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,5,looking_away,G,K,4,NA,3,4,SV,PTN,FL,4,1,R,0,1,16,irrelevant choice on cup 3 (not pointed)
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,6,absent,G,K,2,NA,3,2,SV,PTN,FL,2,1,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,7,back_turned,K,G,1,NA,1,2,SV,PTN,FL,1,1,L,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,8,present,G,K,4,2,2,4,SV,PTN,FL,4,1,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,9,back_turned,G,K,3,NA,1,3,SV,PTN,FL,3,1,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,10,looking_away,K,G,1,NA,1,4,SV,PTN,FL,4,0,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,11,present,K,G,2,3,2,3,SV,PTN,FL,3,0,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,12,absent,G,K,4,NA,1,4,SV,PTN,FL,4,1,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,13,present,K,G,2,4,2,4,SV,PTN,FL,4,0,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,14,back_turned,K,G,3,NA,3,2,SV,PTN,FL,2,0,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,15,back_turned,G,K,3,NA,1,3,SV,PTN,FL,3,1,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,16,present,G,K,4,1,1,4,SV,PTN,FL,4,1,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,17,back_turned,K,G,2,NA,2,4,SV,PTN,FL,4,0,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,18,looking_away,G,K,3,NA,1,3,SV,PTN,FL,3,1,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,19,looking_away,K,G,1,NA,1,3,SV,PTN,FL,3,0,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,20,absent,K,G,2,NA,2,4,SV,PTN,FL,4,0,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,21,looking_away,G,K,4,NA,3,4,SV,PTN,FL,3,0,L,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,22,absent,G,K,2,NA,3,2,SV,PTN,FL,2,1,R,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,23,absent,K,G,1,NA,1,2,SV,PTN,FL,1,1,L,0,0,16,
79,Holly9,23/04/2017,28/03/2025,95,f,beagle,1,24,looking_away,K,G,1,NA,1,4,SV,PTN,FL,1,1,L,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,1,back_turned,G,K,4,NA,2,4,SV,FL,PTN,4,1,R,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,2,present,K,G,3,4,3,4,SV,FL,PTN,4,0,R,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,3,present,G,K,3,1,1,3,SV,FL,PTN,3,1,R,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,4,absent,K,G,1,NA,1,2,SV,FL,PTN,1,1,L,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,5,looking_away,G,K,4,NA,3,4,SV,FL,PTN,4,1,R,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,6,absent,G,K,2,NA,3,2,SV,FL,PTN,2,1,R,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,7,back_turned,K,G,1,NA,1,2,SV,FL,PTN,1,1,L,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,8,present,G,K,4,2,2,4,SV,FL,PTN,4,1,R,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,9,back_turned,G,K,3,NA,1,3,SV,FL,PTN,3,1,R,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,10,looking_away,K,G,1,NA,1,4,SV,FL,PTN,4,0,R,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,11,present,K,G,2,3,2,3,SV,FL,PTN,2,1,L,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,12,absent,G,K,4,NA,1,4,SV,FL,PTN,4,1,R,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,13,present,K,G,2,4,2,4,SV,FL,PTN,2,1,L,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,14,back_turned,K,G,3,NA,3,2,SV,FL,PTN,2,0,R,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,15,back_turned,G,K,3,NA,1,3,SV,FL,PTN,1,0,L,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,16,present,G,K,4,1,1,4,SV,FL,PTN,4,1,R,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,17,back_turned,K,G,2,NA,2,4,SV,FL,PTN,4,0,R,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,18,looking_away,G,K,3,NA,1,3,SV,FL,PTN,3,1,R,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,19,looking_away,K,G,1,NA,1,3,SV,FL,PTN,1,1,L,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,20,absent,K,G,2,NA,2,4,SV,FL,PTN,2,1,L,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,21,looking_away,G,K,4,NA,3,4,SV,FL,PTN,4,1,R,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,22,absent,G,K,2,NA,3,2,SV,FL,PTN,2,1,R,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,23,absent,K,G,1,NA,1,2,SV,FL,PTN,1,1,L,0,0,16,
80,Preemo,27/12/2020,28/03/2025,51,m,romagna_waterdog,1,24,looking_away,K,G,1,NA,1,4,SV,FL,PTN,4,0,R,0,0,16,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,1,back_turned,K,G,1,NA,1,4,PTN,SV,FL,1,1,L,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,2,absent,G,K,2,NA,1,2,PTN,SV,FL,1,0,L,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,3,present,K,G,2,4,2,4,PTN,SV,FL,2,1,L,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,4,looking_away,K,G,3,NA,3,2,PTN,SV,FL,3,1,L,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,5,looking_away,G,K,4,NA,1,4,PTN,SV,FL,1,0,L,0,1,17,chosed the 2nd cup
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,6,back_turned,K,G,1,NA,1,2,PTN,SV,FL,1,1,L,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,7,present,G,K,3,2,2,3,PTN,SV,FL,3,1,R,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,8,back_turned,G,K,4,NA,1,4,PTN,SV,FL,4,1,R,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,9,looking_away,K,G,1,NA,1,4,PTN,SV,FL,1,1,L,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,10,back_turned,G,K,2,NA,3,2,PTN,SV,FL,2,1,R,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,11,back_turned,G,K,3,NA,1,3,PTN,SV,FL,3,1,R,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,12,looking_away,K,G,3,NA,3,4,PTN,SV,FL,3,1,L,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,13,looking_away,G,K,4,NA,1,4,PTN,SV,FL,1,0,L,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,14,absent,K,G,1,NA,1,2,PTN,SV,FL,2,0,R,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,15,present,K,G,2,3,2,3,PTN,SV,FL,2,1,L,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,16,absent,G,K,4,NA,3,4,PTN,SV,FL,3,0,L,0,2,17,chosed the 2nd cup
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,17,back_turned,K,G,1,NA,1,2,PTN,SV,FL,1,1,L,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,18,present,G,K,3,2,2,3,PTN,SV,FL,3,1,R,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,19,present,K,G,1,4,1,4,PTN,SV,FL,4,0,R,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,20,looking_away,G,K,4,NA,3,4,PTN,SV,FL,3,0,L,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,21,absent,K,G,2,NA,2,3,PTN,SV,FL,3,0,R,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,22,present,G,K,3,1,1,3,PTN,SV,FL,3,1,R,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,23,absent,G,K,4,NA,3,4,PTN,SV,FL,4,1,R,0,0,17,
81,Woody2,11/06/2014,18/03/2025,129,m,irish_red_and_white_setter,1,24,absent,K,G,2,NA,2,4,PTN,SV,FL,4,0,R,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,1,back_turned,K,G,1,NA,1,4,FL,SV,PTN,1,1,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,2,absent,G,K,2,NA,1,2,FL,SV,PTN,1,0,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,3,present,K,G,2,4,2,4,FL,SV,PTN,2,1,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,4,looking_away,K,G,3,NA,3,2,FL,SV,PTN,3,1,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,5,looking_away,G,K,4,NA,1,4,FL,SV,PTN,1,0,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,6,back_turned,K,G,1,NA,1,2,FL,SV,PTN,1,1,L,0,0,17,This trial was redo because experimenters were not sure if the dog choose the 1st or 2nd cup first (we keep the data of the 2nd attempt)
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,7,present,G,K,3,2,2,3,FL,SV,PTN,3,1,R,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,8,back_turned,G,K,4,NA,1,4,FL,SV,PTN,4,1,R,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,9,looking_away,K,G,1,NA,1,4,FL,SV,PTN,1,1,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,10,back_turned,G,K,2,NA,3,2,FL,SV,PTN,3,0,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,11,back_turned,G,K,3,NA,1,3,FL,SV,PTN,1,0,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,12,looking_away,K,G,3,NA,3,4,FL,SV,PTN,3,1,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,13,looking_away,G,K,4,NA,1,4,FL,SV,PTN,1,0,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,14,absent,K,G,1,NA,1,2,FL,SV,PTN,2,0,R,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,15,present,K,G,2,3,2,3,FL,SV,PTN,2,1,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,16,absent,G,K,4,NA,3,4,FL,SV,PTN,3,0,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,17,back_turned,K,G,1,NA,1,2,FL,SV,PTN,1,1,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,18,present,G,K,3,2,2,3,FL,SV,PTN,2,0,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,19,present,K,G,1,4,1,4,FL,SV,PTN,1,1,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,20,looking_away,G,K,4,NA,3,4,FL,SV,PTN,3,0,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,21,absent,K,G,2,NA,2,3,FL,SV,PTN,2,1,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,22,present,G,K,3,1,1,3,FL,SV,PTN,1,0,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,23,absent,G,K,4,,3,4,FL,SV,PTN,3,0,L,0,0,17,
82,Lucy20,04/11/2017,20/03/2025,88,f,mix_border_collie,1,24,absent,K,G,2,NA,2,4,FL,SV,PTN,2,1,L,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,1,back_turned,K,G,1,NA,1,4,FL,PTN,SV,1,1,L,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,2,absent,G,K,2,NA,1,2,FL,PTN,SV,1,0,L,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,3,present,K,G,2,4,2,4,FL,PTN,SV,4,0,R,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,4,looking_away,K,G,3,NA,3,2,FL,PTN,SV,3,1,L,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,5,looking_away,G,K,4,NA,1,4,FL,PTN,SV,4,1,R,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,6,back_turned,K,G,1,NA,1,2,FL,PTN,SV,1,1,L,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,7,present,G,K,3,2,2,3,FL,PTN,SV,3,1,R,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,8,back_turned,G,K,4,NA,1,4,FL,PTN,SV,1,0,L,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,9,looking_away,K,G,1,NA,1,4,FL,PTN,SV,4,0,R,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,10,back_turned,G,K,2,NA,3,2,FL,PTN,SV,2,1,R,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,11,back_turned,G,K,3,NA,1,3,FL,PTN,SV,3,1,R,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,12,looking_away,K,G,3,NA,3,4,FL,PTN,SV,3,1,L,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,13,looking_away,G,K,4,NA,1,4,FL,PTN,SV,1,0,L,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,14,absent,K,G,1,NA,1,2,FL,PTN,SV,1,1,L,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,15,present,K,G,2,3,2,3,FL,PTN,SV,3,0,R,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,16,absent,G,K,4,NA,3,4,FL,PTN,SV,3,0,L,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,17,back_turned,K,G,1,NA,1,2,FL,PTN,SV,1,1,L,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,18,present,G,K,3,2,2,3,FL,PTN,SV,3,1,R,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,19,present,K,G,1,4,1,4,FL,PTN,SV,4,0,R,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,20,looking_away,G,K,4,NA,3,4,FL,PTN,SV,3,0,L,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,21,absent,K,G,2,NA,2,3,FL,PTN,SV,2,1,L,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,22,present,G,K,3,1,1,3,FL,PTN,SV,1,0,L,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,23,absent,G,K,4,NA,3,4,FL,PTN,SV,4,1,R,0,0,17,
83,Puck2,27/07/2018,13/03/2025,79,f,airedale_terrier,1,24,absent,K,G,2,NA,2,4,FL,PTN,SV,4,0,R,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,1,back_turned,K,G,1,NA,1,4,JAS,FL,SV,1,1,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,2,absent,G,K,2,NA,1,2,JAS,FL,SV,1,0,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,3,present,K,G,2,4,2,4,JAS,FL,SV,2,1,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,4,looking_away,K,G,3,NA,3,2,JAS,FL,SV,2,0,R,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,5,looking_away,G,K,4,NA,1,4,JAS,FL,SV,1,0,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,6,back_turned,K,G,1,NA,1,2,JAS,FL,SV,1,1,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,7,present,G,K,3,2,2,3,JAS,FL,SV,2,0,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,8,back_turned,G,K,4,NA,1,4,JAS,FL,SV,1,0,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,9,looking_away,K,G,1,NA,1,4,JAS,FL,SV,1,1,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,10,back_turned,G,K,2,NA,3,2,JAS,FL,SV,2,1,R,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,11,back_turned,G,K,3,NA,1,3,JAS,FL,SV,1,0,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,12,looking_away,K,G,3,NA,3,4,JAS,FL,SV,3,1,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,13,looking_away,G,K,4,NA,1,4,JAS,FL,SV,1,0,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,14,absent,K,G,1,NA,1,2,JAS,FL,SV,1,1,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,15,present,K,G,2,3,2,3,JAS,FL,SV,2,1,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,16,absent,G,K,4,NA,3,4,JAS,FL,SV,3,0,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,17,back_turned,K,G,1,NA,1,2,JAS,FL,SV,1,1,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,18,present,G,K,3,2,2,3,JAS,FL,SV,2,0,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,19,present,K,G,1,4,1,4,JAS,FL,SV,1,1,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,20,looking_away,G,K,4,NA,3,4,JAS,FL,SV,3,0,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,21,absent,K,G,2,NA,2,3,JAS,FL,SV,2,1,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,22,present,G,K,3,1,1,3,JAS,FL,SV,1,0,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,23,absent,G,K,4,NA,3,4,JAS,FL,SV,3,0,L,0,0,17,
84,Olivy,14/04/2019,19/03/2025,71,f,poodle_standard_royal,1,24,absent,K,G,2,NA,2,4,JAS,FL,SV,2,1,L,0,0,17,
85,Rovina,26/04/2019,25/03/2025,70,f,scottish_terrier,1,1,back_turned,K,G,1,NA,1,4,SV,PTN,FL,1,1,L,0,0,17,
85,Rovina,26/04/2019,25/03/2025,70,f,scottish_terrier,1,2,absent,G,K,2,NA,1,2,SV,PTN,FL,1,0,L,0,0,17,
85,Rovina,26/04/2019,25/03/2025,70,f,scottish_terrier,1,3,present,K,G,2,4,2,4,SV,PTN,FL,2,1,L,0,0,17,
85,Rovina,26/04/2019,25/03/2025,70,f,scottish_terrier,1,4,looking_away,K,G,3,NA,3,2,SV,PTN,FL,3,1,L,0,1,17,trial redone because of irrelevant choice in cup1 (not poited)
85,Rovina,26/04/2019,25/03/2025,70,f,scottish_terrier,1,5,looking_away,G,K,4,NA,1,4,SV,PTN,FL,4,1,R,0,2,17,trial redone because of 2 irrelevant choices in cup2 (not poited)
85,Rovina,26/04/2019,25/03/2025,70,f,scottish_terrier,1,6,back_turned,K,G,1,NA,1,2,SV,PTN,FL,1,1,L,0,0,17,
85,Rovina,26/04/2019,25/03/2025,70,f,scottish_terrier,1,7,present,G,K,3,2,2,3,SV,PTN,FL,3,1,R,0,0,17,
85,Rovina,26/04/2019,25/03/2025,70,f,scottish_terrier,1,8,back_turned,G,K,4,NA,1,4,SV,PTN,FL,4,1,R,0,0,17,
85,Rovina,26/04/2019,25/03/2025,70,f,scottish_terrier,1,9,looking_away,K,G,1,NA,1,4,SV,PTN,FL,1,1,L,0,0,17,
85,Rovina,26/04/2019,25/03/2025,70,f,scottish_terrier,1,10,back_turned,G,K,2,NA,3,2,SV,PTN,FL,3,0,L,0,0,17,
